ENTREZ_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507 /// 28396,0.9608055,8.587206083,4.1719677,5.73E-05,0.000239655,1.012388026
3492 /// 3493 /// 3495 /// 3500 /// 3502 /// 3507 /// 28396 /// 28442,0.960796667,8.796173667,3.636050756,0.000408597,0.001390095,-0.845998963
23321,0.959364083,6.555320542,8.386881697,1.10E-13,2.77E-12,20.57530466
113130,0.957521833,7.31459525,8.198345007,3.03E-13,7.06E-12,19.58192719
26470,0.956052167,7.678085917,8.712261412,1.91E-14,5.71E-13,22.30281168
10635,0.956047333,6.560403167,6.341907627,4.13E-09,4.17E-08,10.2388006
200634,0.955380833,8.124288083,8.242712506,2.39E-13,5.67E-12,19.81514969
55215,0.955077167,6.489083917,7.698172263,4.27E-12,7.88E-11,16.978711
3507,0.952750833,8.644137417,3.556129039,0.000539037,0.001774808,-1.10585151
100505938,0.948520167,6.660760417,9.213559356,1.25E-15,4.60E-14,24.9911245
6382,0.947519917,10.67953438,7.9045259,1.44E-12,2.91E-11,18.04660551
140686,0.946843833,6.69228175,5.354657618,4.17E-07,2.79E-06,5.746891462
54894,0.9462845,7.586708583,7.090613845,9.89E-11,1.39E-09,13.89315338
6695,0.945693833,6.786166417,4.516118436,1.48E-05,7.08E-05,2.305807208
84072,0.9455015,4.319664417,4.519444235,1.46E-05,7.00E-05,2.318665503
3959,0.943568333,12.00224083,7.392524347,2.10E-11,3.40E-10,15.41471632
55568,0.9435485,7.78529025,7.401256301,2.00E-11,3.26E-10,15.45908189
23475,0.943058,7.5561415,5.723856371,7.78E-08,6.11E-07,7.376872204
3171,0.942663167,5.637143083,5.885272952,3.67E-08,3.05E-07,8.109042
54845,0.941722083,8.963683458,6.94835125,2.04E-10,2.66E-09,13.18503479
50512,0.941612833,6.185788583,9.670482061,1.02E-16,4.68E-15,27.46277389
5169,0.940935833,5.89246325,5.144484183,1.05E-06,6.49E-06,4.848697381
84262,0.938902667,8.403283167,10.87994746,1.29E-19,1.15E-17,34.05586286
1829,0.937588417,8.736481458,4.8463216,3.79E-06,2.06E-05,3.614352128
720 /// 721 /// 100293534,0.937337333,9.761944833,5.003948114,1.94E-06,1.12E-05,4.260900963
157567 /// 100128961,0.936409167,8.01938775,5.360050105,4.07E-07,2.73E-06,5.770229448
55612,0.935567917,6.445740958,7.754353916,3.18E-12,6.02E-11,17.26854739
4320,0.934889667,7.1896925,7.086261521,1.01E-10,1.42E-09,13.87140211
9500,0.933769333,11.10913533,10.69540565,3.57E-19,2.78E-17,33.04781672
8345,0.933726333,6.750906833,8.637566789,2.86E-14,8.21E-13,21.90488829
347252,0.932815167,6.24570325,7.053436471,1.19E-10,1.64E-09,13.70753024
768,0.932448167,7.168988417,5.494888022,2.22E-07,1.58E-06,6.35840779
346389,0.932329333,7.663713333,5.781396353,5.96E-08,4.76E-07,7.636559227
63979,0.932112083,6.699223458,6.902106507,2.57E-10,3.29E-09,12.95614769
7033,0.931333833,8.442058417,3.33441997,0.001136558,0.003441765,-1.802005343
83461,0.9289925,6.603377833,8.570206809,4.12E-14,1.14E-12,21.54670718
6748,0.928758333,12.3376125,14.02349503,4.46E-27,2.03E-24,51.02023697
23120,0.928091833,5.509705917,8.307009431,1.69E-13,4.11E-12,20.15373631
4885,0.926925667,5.957265333,3.429793449,0.000827967,0.002604241,-1.507040456
3514 /// 50802,0.925322167,11.24329525,3.606340268,0.000453149,0.001524145,-0.943140132
147184,0.925162833,8.056034917,8.751590762,1.55E-14,4.70E-13,22.51263459
131578,0.923624417,6.619412625,8.194642788,3.09E-13,7.19E-12,19.56248173
25803,0.922518667,8.148542167,9.038991597,3.24E-15,1.10E-13,24.05175918
26586 /// 28831,0.922422833,7.868650917,4.609186461,1.01E-05,5.05E-05,2.668142349
7922,0.922226667,8.025575167,10.9665034,7.97E-20,7.42E-18,34.5286636
55630,0.921295333,8.654884667,6.823062452,3.83E-10,4.73E-09,12.56644475
3493 /// 3495 /// 3500 /// 3502 /// 3507 /// 28396,0.9209835,8.90833075,3.492577797,0.000669836,0.002155199,-1.309141317
2326,0.919833,6.963829833,5.101713562,1.27E-06,7.68E-06,4.668699054
10643,0.9196485,4.98855725,6.482002712,2.08E-09,2.25E-08,10.90824671
54097,0.919226,8.145521,3.646008939,0.000394615,0.001347766,-0.813296925
608,0.918709667,6.711486667,3.45718029,0.000755103,0.002399899,-1.421076926
4001,0.917031,7.0883275,6.062454613,1.59E-08,1.43E-07,8.925503827
183,0.915969,7.128677167,4.752766266,5.61E-06,2.96E-05,3.237177612
4288,0.91533625,6.239903125,7.321073518,3.03E-11,4.77E-10,15.05242099
26472,0.9148035,9.212755583,11.16613138,2.64E-20,2.75E-18,35.618886
3598,0.914656167,5.93539275,3.6516268,0.000386928,0.001324915,-0.79481667
2237,0.913799917,7.855510958,8.408654876,9.82E-14,2.50E-12,20.69040386
65108,0.913735167,10.77790192,6.947699393,2.04E-10,2.67E-09,13.18180394
3226,0.913565,6.077761333,5.189849377,8.65E-07,5.42E-06,5.040658799
1308,0.912216333,6.2317265,6.684575302,7.65E-10,8.94E-09,11.88845775
8270,0.912210833,8.78672425,10.70502386,3.38E-19,2.65E-17,33.10035234
57405,0.911128333,4.5570075,6.235439003,6.92E-09,6.64E-08,9.734890246
7162,0.90973075,7.050927708,9.620611901,1.34E-16,6.01E-15,27.19223647
27242,0.90895325,8.631433625,6.272859645,5.78E-09,5.64E-08,9.911511915
388650,0.908948,7.598522667,7.941527691,1.19E-12,2.43E-11,18.23903433
7264,0.906935333,9.440884583,9.412490339,4.21E-16,1.71E-14,26.0651359
503639,0.90690125,4.511041708,6.387992723,3.30E-09,3.42E-08,10.45823127
1296,0.9031825,7.426210667,6.749281233,5.54E-10,6.63E-09,12.20446491
29980,0.902699333,6.9722165,6.521336662,1.72E-09,1.88E-08,11.09746889
51155,0.901993917,9.296738708,8.702000638,2.02E-14,6.00E-13,22.24810409
2705,0.901705,7.481658,8.041966726,6.96E-13,1.50E-11,18.76274007
3485,0.901279167,9.954722917,4.784319346,4.92E-06,2.62E-05,3.363829542
3537 /// 26586,0.900879333,8.1492385,4.358392073,2.78E-05,0.0001251,1.703786163
1462,0.9008775,9.419876917,4.820975475,4.22E-06,2.27E-05,3.511677268
10016 /// 728613 /// 102724884,0.900635333,9.301713167,6.607031102,1.12E-09,1.27E-08,11.5115796
10160,0.899854,7.142786167,6.154352337,1.02E-08,9.50E-08,9.354021356
3537 /// 3546 /// 28831,0.899613667,11.07420683,3.479459287,0.000700321,0.002242401,-1.350733811
84331,0.89921175,8.494145292,10.40752448,1.75E-18,1.18E-16,31.47587979
10267,0.898085333,8.548426167,7.061462655,1.15E-10,1.59E-09,13.74757051
362,0.897218667,8.091811333,4.172579926,5.72E-05,0.000239139,1.014621991
92840,0.896165667,7.016205167,7.075305197,1.07E-10,1.49E-09,13.81667058
8339 /// 8343 /// 8344 /// 8346 /// 8347,0.893943333,6.292236,6.850750766,3.33E-10,4.17E-09,12.70273235
10819,0.892695167,5.23239325,7.353584864,2.57E-11,4.09E-10,15.21710829
2762,0.8909475,7.564748583,7.881146396,1.63E-12,3.27E-11,17.92516337
1116,0.8888095,8.769562917,3.245839417,0.001516768,0.004438921,-2.069766886
23682,0.888170333,8.4816345,6.577932887,1.30E-09,1.45E-08,11.37068163
116372,0.887034333,5.488828167,6.455555956,2.37E-09,2.53E-08,10.7813282
3110,0.886826,6.376100833,9.276840251,8.85E-16,3.33E-14,25.33238724
4016,0.885114833,8.803690583,7.148141374,7.37E-11,1.07E-09,14.18115968
4582,0.884938,11.64519333,4.671836574,7.84E-06,4.02E-05,2.914955678
3838,0.884270333,9.974942917,8.006801974,8.39E-13,1.78E-11,18.57916109
5984,0.883312167,7.812732917,7.116681449,8.66E-11,1.23E-09,14.02354246
4485 /// 11209 /// 11223 /// 101930052 /// 102724562,0.882841333,7.756665833,5.105909388,1.25E-06,7.56E-06,4.686314451
6513,0.881456417,5.921521708,6.819341721,3.90E-10,4.80E-09,12.54814892
3120,0.8808285,8.157853917,4.369805753,2.65E-05,0.000120209,1.746833325
5471,0.877842083,6.956752125,8.395218268,1.06E-13,2.66E-12,20.61936519
83695,0.877359417,7.277798125,9.990176103,1.76E-17,9.54E-16,29.20056688
8581,0.8770855,6.274021917,4.339789705,2.99E-05,0.000133453,1.633801746
79170,0.873962833,9.354690417,4.275609033,3.84E-05,0.000167155,1.394024163
4282,0.873098333,12.2748475,10.61991889,5.42E-19,4.06E-17,32.6355266
634,0.8724485,7.38825275,6.914100291,2.42E-10,3.11E-09,13.0154481
11014,0.870933167,10.84886842,10.59202771,6.32E-19,4.64E-17,32.48320612
8363,0.870548833,7.486880583,8.871962255,8.04E-15,2.53E-13,23.15605507
81557 /// 728239 /// 100124541 /// 101340250,0.870053167,6.771814667,6.341210654,4.15E-09,4.19E-08,10.23548803
503639 /// 642477,0.869765333,4.963653167,5.906387155,3.32E-08,2.80E-07,8.205647689
871,0.868493167,10.41667575,7.528125576,1.04E-11,1.78E-10,16.10582676
340719,0.867295667,5.753454667,5.615732323,1.28E-07,9.62E-07,6.892915225
79977,0.8660905,7.92301075,8.422006697,9.14E-14,2.35E-12,20.76102266
378708 /// 100526739,0.865703833,7.498435417,7.312467505,3.17E-11,4.97E-10,15.00887307
1611,0.864537333,10.20346417,10.62861258,5.16E-19,3.90E-17,32.68300672
8140,0.864457,8.034959667,5.280831443,5.79E-07,3.76E-06,5.428836736
22874,0.861519917,6.331159208,7.694805272,4.35E-12,8.01E-11,16.96136323
2017,0.8613465,6.50425525,9.078293597,2.62E-15,9.08E-14,24.26297194
51297,0.859497,6.9428175,3.462732137,0.000741087,0.002360494,-1.40358222
100505920,0.858194333,4.9479765,6.038092011,1.78E-08,1.58E-07,8.812470773
5603,0.85771975,8.817782792,9.712581016,8.11E-17,3.80E-15,27.69127995
57156,0.855560667,5.935103,11.2353721,1.80E-20,1.95E-18,35.9969072
23657,0.855487333,5.5995675,4.269338297,3.93E-05,0.00017081,1.37073724
79838,0.85407,8.304557,4.832828728,4.01E-06,2.17E-05,3.559648654
10360,0.853873667,7.542804,9.362664896,5.53E-16,2.19E-14,25.79580644
10535,0.8535585,8.032056417,7.774025838,2.87E-12,5.46E-11,17.37019679
999,0.852150167,8.95335525,5.804783331,5.34E-08,4.31E-07,7.742525953
92344,0.851591833,8.053174583,9.48008062,2.91E-16,1.21E-14,26.43081659
8038,0.851481,5.345474167,6.849619886,3.35E-10,4.19E-09,12.69716122
3493 /// 3494 /// 3500 /// 3502 /// 3507 /// 28396 /// 28442,0.851181833,9.284620083,3.150605912,0.002055853,0.005785955,-2.350883291
163183,0.849319167,7.50701975,7.469813422,1.41E-11,2.36E-10,15.80807442
7076,0.849181667,12.75237917,7.412312438,1.89E-11,3.09E-10,15.51528392
139341,0.849032333,8.514803333,6.848541233,3.37E-10,4.21E-09,12.69184775
645784,0.847665833,4.655544083,4.528679319,1.41E-05,6.78E-05,2.354405553
3493 /// 3500 /// 3507 /// 28396 /// 28442,0.84766425,6.489704708,3.79910069,0.000229163,0.000834532,-0.301630626
8908,0.8475595,5.746091583,9.672304402,1.01E-16,4.64E-15,27.4726629
100287616,0.847075667,5.050037,7.072124422,1.09E-10,1.51E-09,13.8007877
1104,0.845215833,7.696522833,10.07097054,1.12E-17,6.33E-16,29.64055966
55620,0.844134333,7.948427,8.58057275,3.89E-14,1.09E-12,21.6017849
9213,0.843235833,7.69758675,6.328199467,4.42E-09,4.43E-08,10.17368173
1063,0.8407275,4.82571775,6.633585251,9.85E-10,1.13E-08,11.64040998
3223,0.840131333,6.966111167,3.670028717,0.000362729,0.001251365,-0.734123495
1163,0.838744333,9.575938833,7.5531019,9.11E-12,1.57E-10,16.23361155
3005,0.83849,10.5199905,8.306605354,1.70E-13,4.12E-12,20.15160626
55723,0.835927667,7.2453735,7.144412341,7.51E-11,1.08E-09,14.16246234
10053,0.835607,8.376371833,6.860976621,3.16E-10,3.98E-09,12.75312675
259307,0.8353835,7.149923083,5.580729233,1.50E-07,1.11E-06,6.737390246
51373,0.834596333,8.833859667,7.288132034,3.59E-11,5.57E-10,14.88583674
84102,0.833242167,6.46425925,6.584859329,1.25E-09,1.41E-08,11.40419426
253782,0.833196917,7.513897125,7.608564425,6.82E-12,1.21E-10,16.51789934
55040,0.832750083,5.212719375,9.158826271,1.69E-15,6.02E-14,24.69626789
84321 /// 728554,0.832496167,9.68877575,9.411071942,4.24E-16,1.71E-14,26.05746595
10509,0.830866833,9.096734917,7.285381544,3.65E-11,5.64E-10,14.87194054
54145,0.830556667,9.420632,6.959024976,1.93E-10,2.54E-09,13.23795604
10279,0.830230167,7.488489917,6.978687543,1.75E-10,2.32E-09,13.33553416
55526,0.829334167,8.241905583,10.76657723,2.41E-19,1.97E-17,33.43657507
727897,0.828601333,5.987027583,4.039138144,9.48E-05,0.000375497,0.533533261
3012,0.825425667,5.2794055,5.379206488,3.74E-07,2.54E-06,5.853251799
140707 /// 102659353,0.824972,8.056316167,8.427974025,8.85E-14,2.29E-12,20.79259342
146909,0.823876167,6.590190417,6.711391287,6.69E-10,7.90E-09,12.01925379
57648,0.822809167,9.442488917,8.399887197,1.03E-13,2.61E-12,20.64404631
11199,0.821862833,5.12681875,3.53929111,0.000571126,0.001871729,-1.1600027
8337 /// 723790,0.820400417,9.984469542,5.62154358,1.25E-07,9.39E-07,6.918790491
81671 /// 406991,0.819615,10.862559,6.818114539,3.92E-10,4.83E-09,12.54211549
51237,0.819387667,8.175829917,3.583863981,0.000489861,0.001629817,-1.016202699
79644,0.819222167,6.317395583,6.250098643,6.45E-09,6.23E-08,9.804018612
1719,0.818868333,7.328143083,9.007443485,3.85E-15,1.29E-13,23.88233781
6535,0.816572833,7.364498583,6.458146315,2.34E-09,2.51E-08,10.79374837
100423062,0.815039167,10.11115992,3.567459747,0.000518409,0.001712818,-1.069294722
79679,0.814894667,5.351877667,5.616892118,1.27E-07,9.57E-07,6.898078097
1111,0.8146635,5.325631833,6.859954696,3.18E-10,4.00E-09,12.7480891
9069,0.8141175,9.074038583,8.183468877,3.28E-13,7.61E-12,19.50380688
5803,0.8139855,5.21591375,3.497298155,0.000659176,0.002125588,-1.294144129
51128,0.812732167,8.324628917,7.014298375,1.46E-10,1.97E-09,13.51255042
57730,0.8119265,5.898381083,3.85202014,0.000189243,0.000702964,-0.120916122
9131,0.811243667,8.451419167,10.19645594,5.63E-18,3.38E-16,30.32444506
51512,0.810875,5.782675667,6.923669251,2.31E-10,2.97E-09,13.06279103
2342,0.810478333,4.661624667,6.142590969,1.08E-08,1.00E-07,9.298990854
55359,0.810470333,4.80028575,6.466696176,2.25E-09,2.41E-08,10.83475999
3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3507 /// 28396,0.8099995,8.453789583,3.602738352,0.000458852,0.001540939,-0.954873426
84968,0.809904833,6.01159325,6.159327253,9.98E-09,9.28E-08,9.377314991
79949,0.809643083,4.650413125,4.8871594,3.19E-06,1.77E-05,3.78054077
2139,0.8094875,6.46223475,5.060608969,1.52E-06,9.01E-06,4.496622109
725,0.809411667,6.092993,5.084429299,1.37E-06,8.21E-06,4.596232401
670,0.809112,7.524932167,9.914013358,2.67E-17,1.41E-15,28.78606753
389434,0.809096,4.087879833,4.587812481,1.11E-05,5.47E-05,2.58446983
64754,0.808407333,9.431091833,10.84359584,1.57E-19,1.36E-17,33.85729061
79767,0.807679167,8.05586025,6.852021251,3.31E-10,4.15E-09,12.7089917
10802,0.807201167,7.36255325,7.251096956,4.35E-11,6.58E-10,14.69889478
23753,0.8070495,8.77941325,9.147314016,1.80E-15,6.39E-14,24.63428707
3169,0.805979,5.726381333,6.143732595,1.08E-08,9.98E-08,9.304330041
85236,0.805886,11.09776367,8.023624591,7.67E-13,1.64E-11,18.66695448
401546,0.805826167,8.083174583,3.707171253,0.000318182,0.001115447,-0.610880245
100689074,0.805440833,3.871117583,4.44714707,1.95E-05,9.09E-05,2.040666509
79622,0.805373833,9.330734417,10.59879416,6.09E-19,4.52E-17,32.52015854
3728 /// 3872,0.80379575,7.620125542,3.962732451,0.000126069,0.000487069,0.263421244
332,0.803516833,5.93260775,7.423790346,1.78E-11,2.93E-10,15.57366256
28982,0.8032865,7.715408333,6.517411401,1.75E-09,1.91E-08,11.07856138
4314,0.802902,4.356945667,5.46498132,2.54E-07,1.79E-06,6.227192526
2673,0.80150075,8.685047208,7.447533015,1.58E-11,2.63E-10,15.69452666
2267,0.801314,6.676234,4.864548399,3.51E-06,1.92E-05,3.688410492
5645,0.800581917,5.755734125,3.31812085,0.001199031,0.003607481,-1.851724975
347734 /// 100616124,0.799888333,9.436308167,10.74075463,2.78E-19,2.23E-17,33.29552212
84817,0.798997333,9.536640167,9.519931291,2.34E-16,9.97E-15,26.64658615
80336,0.798833667,6.1070395,4.371934816,2.63E-05,0.000119276,1.754872199
55971,0.797644667,8.031290333,8.181978563,3.30E-13,7.66E-12,19.49598283
25907,0.797167333,7.075935167,3.775534886,0.000249408,0.0009018,-0.381474626
23464,0.79708175,8.096918125,7.932471651,1.24E-12,2.54E-11,18.19191261
64798,0.793958583,6.055540208,10.25714027,4.02E-18,2.52E-16,30.65536507
218,0.793721667,6.684664667,4.115859138,7.10E-05,0.000289509,0.808693463
115265,0.793383667,6.2617445,5.56320361,1.63E-07,1.19E-06,6.659734667
58477,0.792805667,8.1718495,8.577777733,3.95E-14,1.10E-12,21.5869325
8318,0.792779333,6.371752167,7.147001895,7.41E-11,1.07E-09,14.17544593
10972,0.792766833,11.04030825,9.659439755,1.09E-16,4.96E-15,27.40285698
3417,0.792413,10.47375533,6.237201423,6.86E-09,6.60E-08,9.743196685
10651,0.792055167,9.17573175,8.562539685,4.29E-14,1.18E-12,21.50597921
3381,0.791733917,5.197976708,6.439457372,2.57E-09,2.72E-08,10.70419306
3492 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507 /// 28396,0.790932833,8.1930025,3.869842929,0.000177358,0.000663317,-0.059614455
140,0.790797417,6.441319875,5.626008784,1.22E-07,9.22E-07,6.938682863
55143,0.789561167,7.004339583,8.140086854,4.13E-13,9.36E-12,19.27621762
79623,0.789491,6.635682667,5.844467589,4.44E-08,3.64E-07,7.922881798
1545,0.787541167,8.784344,4.433468564,2.06E-05,9.56E-05,1.988429808
2877,0.787450333,5.8590815,5.080727234,1.39E-06,8.33E-06,4.580731555
80736,0.786668083,7.905353375,3.289796427,0.001315297,0.003923732,-1.937644901
54490,0.785203667,6.2457,3.860462852,0.000183522,0.000684032,-0.091904773
56034,0.784136833,8.903011083,5.588422878,1.45E-07,1.08E-06,6.771525783
7804,0.782713667,5.6815725,5.780142625,5.99E-08,4.78E-07,7.630885349
9156,0.782495167,5.65345525,7.007528581,1.51E-10,2.04E-09,13.4788699
56052,0.7800245,7.34623775,10.3871359,1.96E-18,1.31E-16,31.36460432
1594,0.779704667,5.845365833,4.267041313,3.97E-05,0.000172241,1.362213474
136,0.779624667,7.684279167,4.91468459,2.84E-06,1.59E-05,3.893078089
79184,0.779583167,7.704108333,7.021370295,1.41E-10,1.91E-09,13.54774845
6804,0.7794535,7.513204583,7.776713179,2.83E-12,5.40E-11,17.38408942
100132074,0.779373833,7.310019917,7.88980773,1.56E-12,3.13E-11,17.9701406
84152,0.778700333,7.988679,3.775109888,0.000249788,0.000902876,-0.382910989
79962,0.777829333,5.696436333,8.551129077,4.56E-14,1.25E-12,21.44538167
84958,0.775865333,9.239896167,5.750615338,6.87E-08,5.44E-07,7.497456967
166815,0.775741167,7.29017675,7.212686196,5.30E-11,7.87E-10,14.50539833
51645,0.775239833,8.30078175,7.750744027,3.24E-12,6.11E-11,17.24990339
2239,0.774723417,8.532014125,5.849916387,4.33E-08,3.56E-07,7.947698614
56675,0.773358833,6.546554333,4.630534297,9.29E-06,4.67E-05,2.751983207
2537,0.773244333,9.679851667,4.322995225,3.19E-05,0.000141627,1.570805957
54069,0.770595333,7.1694295,6.390874043,3.25E-09,3.38E-08,10.47197635
55635,0.770383833,4.489020417,6.400647223,3.10E-09,3.24E-08,10.51862101
101927067,0.769765,4.942390667,5.992466496,2.21E-08,1.93E-07,8.601438504
122961,0.769637333,9.2454645,8.999008732,4.03E-15,1.34E-13,23.83705967
23366,0.769621,5.934356,5.60744478,1.33E-07,9.96E-07,6.856040959
2023,0.7691975,8.877331583,5.495941006,2.21E-07,1.57E-06,6.36303553
1062,0.769084833,5.88567825,5.803979401,5.36E-08,4.32E-07,7.73887936
5111,0.767902333,10.05388483,7.81786312,2.28E-12,4.42E-11,17.59701421
7873,0.767261833,9.945058917,10.21888614,4.97E-18,3.02E-16,30.44674642
51657,0.766981167,8.681776083,8.505966986,5.82E-14,1.55E-12,21.20573126
54892,0.766247167,6.37759275,6.539319322,1.57E-09,1.73E-08,11.184158
158158,0.765064,7.737906167,5.353415823,4.19E-07,2.81E-06,5.741519174
5034,0.764936833,10.73748942,5.302443792,5.26E-07,3.45E-06,5.521663888
57486,0.763789667,6.870504667,11.21234562,2.05E-20,2.18E-18,35.8712025
29028,0.762873417,6.432600042,6.391725735,3.24E-09,3.37E-08,10.47603985
29127,0.7622475,7.84837225,5.876236124,3.83E-08,3.17E-07,8.067753068
53335,0.76199075,6.862627208,5.590478215,1.44E-07,1.07E-06,6.780649655
81928,0.761816833,7.857492083,6.50259292,1.88E-09,2.05E-08,11.00723123
389336,0.759900167,5.43483125,6.751258392,5.48E-10,6.57E-09,12.21414233
154467,0.758702333,8.5630925,8.43780239,8.40E-14,2.19E-12,20.84460359
92421,0.757925333,8.622664333,5.513721115,2.04E-07,1.46E-06,6.441256653
64175,0.756609833,8.395180917,8.481144983,6.65E-14,1.76E-12,21.0741449
93183,0.755990167,6.57606875,8.629848666,2.99E-14,8.51E-13,21.86381515
29901,0.754964333,7.780158167,7.419178598,1.83E-11,3.00E-10,15.55020243
2821,0.754723,10.5060195,8.525892326,5.23E-14,1.41E-12,21.31142667
11147,0.753828833,7.240102583,5.585315122,1.47E-07,1.09E-06,6.757733827
552900 /// 654483,0.753623667,9.527379667,8.955029192,5.12E-15,1.68E-13,23.60110522
23641,0.753314,9.596953333,6.257148268,6.23E-09,6.04E-08,9.837290765
8495,0.7527055,8.458015083,7.269122302,3.96E-11,6.09E-10,14.78983559
3673,0.75229075,8.587228125,5.125914399,1.14E-06,6.98E-06,4.770429272
4246,0.751388833,6.383417083,2.540186684,0.012352074,0.027678311,-3.979701276
6472,0.7509605,8.329326583,7.71320577,3.95E-12,7.35E-11,17.05619915
113452,0.7509435,8.744618417,6.084513532,1.43E-08,1.30E-07,9.028055981
10309,0.7506185,6.002023917,7.018131506,1.43E-10,1.94E-09,13.53162668
155400,0.750397833,8.39081725,6.172468924,9.37E-09,8.76E-08,9.438893863
101930067,0.749825667,4.738826,3.886893677,0.000166654,0.00062607,-0.000762492
1114,0.749375,5.343343,3.413649714,0.000873961,0.002731236,-1.557450532
7292,0.747482,5.982271667,5.52724146,1.92E-07,1.38E-06,6.500837881
100131262,0.746216667,6.883421667,6.239014142,6.80E-09,6.55E-08,9.751741428
59084,0.7461435,7.3340475,3.951873028,0.000131239,0.000505434,0.225351359
6664,0.746142833,4.936899417,4.929975601,2.66E-06,1.49E-05,3.955776838
79586,0.745205667,8.4881485,9.813904297,4.64E-17,2.29E-15,28.24168943
481,0.745050083,11.81485163,6.520593971,1.72E-09,1.89E-08,11.09389103
80010,0.744931,7.536893833,7.267807155,3.99E-11,6.11E-10,14.78319752
10276,0.744174833,9.527823,6.202087465,8.13E-09,7.70E-08,9.577926982
11339,0.743767333,5.2781025,4.773709309,5.14E-06,2.73E-05,3.321178015
